category,question,answer,source_pages,article_no
หมวดศึกษาทั่วไป,วิชา KNOWLEDGE MANAGEMENT FOR INNOVATION DEVELOPMENT (90643035) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr150;ocr221;ocr273;ocr274,
หมวดศึกษาทั่วไป,วิชา KNOWLEDGE MANAGEMENT FOR PROJECT MANAGEMENT (90643036) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr150;ocr221;ocr288,
หมวดศึกษาทั่วไป,วิชา PUBLIC ADMINISTRATION AND PUBLIC POLICY IN THE 21st CENTURY (90643037) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr150;ocr221;ocr288,
หมวดศึกษาทั่วไป,วิชา REBRANDING (90643038) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr150;ocr222;ocr288,
หมวดศึกษาทั่วไป,วิชา PRACTICE UNDER LANGUAGE AND COMMUNICATION SKILLS 1 (90644001) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 1(0-2-1)",ocr150;ocr222,
หมวดศึกษาทั่วไป,วิชา PRACTICE UNDER LANGUAGE AND COMMUNICATION SKILLS 2 (90644002) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 2(0-4-2)",ocr150;ocr222,
หมวดศึกษาทั่วไป,วิชา PRACTICE UNDER LANGUAGE AND COMMUNICATION SKILLS 3 (90644003) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(0-6-3)",ocr150;ocr222;ocr288,
หมวดศึกษาทั่วไป,วิชา ACADEMIC LISTENING AND SPEAKING (90644004) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 0(4-0-8)",ocr150;ocr154;ocr223,
หมวดศึกษาทั่วไป,วิชา ACADEMIC READING AND WRITING (90644005) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 0(4-0-8)",ocr150;ocr154;ocr223,
หมวดศึกษาทั่วไป,วิชา PREPARATORY ENGLISH (90644006) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 0(3-0-6)",ocr151;ocr154;ocr223;ocr288,
หมวดศึกษาทั่วไป,วิชา FOUNDATION ENGLISH 1 (90644007) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",17;26;34;ocr138;ocr151;ocr224;ocr384,
หมวดศึกษาทั่วไป,วิชา FOUNDATION ENGLISH 2 (90644008) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",17;28;35;ocr138;ocr151;ocr224;ocr384,
หมวดศึกษาทั่วไป,วิชา BASIC ENGLISH PRONUNCIATION (90644009) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr151;ocr224;ocr289,
หมวดศึกษาทั่วไป,วิชา DEVELOPMENT OF READING AND WRITING SKILLS IN ENGLISH (90644010) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr151;ocr224,
หมวดศึกษาทั่วไป,วิชา ENGLISH FOR ACADEMIC PURPOSES (90644011) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr151;ocr225,
หมวดศึกษาทั่วไป,วิชา ENGLISH FOR COMMUNICATION (90644012) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr151;ocr225,
หมวดศึกษาทั่วไป,วิชา ENGLISH FOR COMMUNICATIVE WRITING (90644013) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr151;ocr225,
หมวดศึกษาทั่วไป,วิชา ENGLISH FOR PROFESSIONAL COMMUNICATION (90644014) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr151;ocr225,
หมวดศึกษาทั่วไป,วิชา ENGLISH FOR FURTHER STUDIES (90644015) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr151;ocr226,
หมวดศึกษาทั่วไป,วิชา ENGLISH FOR INDUSTRY (90644016) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr151;ocr226;ocr273,
หมวดศึกษาทั่วไป,วิชา ENGLISH FOR BUSINESS (90644017) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr151;ocr226,
หมวดศึกษาทั่วไป,วิชา ENGLISH FOR MARKETING (90644018) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr151;ocr226,
หมวดศึกษาทั่วไป,วิชา ENGLISH FOR MANAGEMENT (90644019) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr151;ocr289,
หมวดศึกษาทั่วไป,วิชา ENGLISH FOR MADIA (90644020) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr151;ocr227,
หมวดศึกษาทั่วไป,วิชา ENGLISH FOR INTERCURAL COMMUNICATION (90644021) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr151;ocr227,
หมวดศึกษาทั่วไป,วิชา ENGLISH FOR PROFESSIONAL PURPOSES (90644022) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr151;ocr227;ocr289,
หมวดศึกษาทั่วไป,วิชา ENGLISH FOR WORK PREPATION (90644023) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr151;ocr274,
หมวดศึกษาทั่วไป,วิชา ENGLISH FOR TOURISM AND TRAVELLING (90644024) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr151;ocr228,
หมวดศึกษาทั่วไป,วิชา ENGLISH FOR ARCHITECTURAL ARTS & DESIGN COMMUNICATION (90644025) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr152;ocr228,
หมวดศึกษาทั่วไป,วิชา ENGLISH FOR ARCHITECTURAL ARTS & DESIGN PRESENTATION (90644026) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr152;ocr228,
หมวดศึกษาทั่วไป,วิชา ENGLISH FOR NARRATIVE WRITING (90644027) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr152;ocr229,
หมวดศึกษาทั่วไป,วิชา ENGLISH FOR DESIGN (90644028) เป็นวิชาบังคับหรือวิชาเลือก และมีหน่วยกิตเท่าไร?,"เลือก, หน่วยกิต 3(3-0-6)",ocr152;ocr229,
